Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
94587,6/29/22,13499,72446,13, , 
94587,6/28/22,13486,72446,138, ,0.805934
94587,6/27/22,13348,72446,0, , 
94587,6/26/22,13348,72446,0, , 
94587,6/25/22,13348,72446,49, , 
94587,6/24/22,13299,72446,10, , 
94587,6/23/22,13289,72446,60, , 
94587,6/22/22,13229,72446,0, , 
94587,6/21/22,13229,72446,83, ,0.805452
94587,6/20/22,13146,72446,1, , 
94587,6/19/22,13145,72446,0, , 
94587,6/18/22,13145,72446,67, , 
94587,6/17/22,13078,72446,0, , 
94587,6/16/22,13078,72446,526, , 
94587,6/15/22,12552,72446,0, , 
94587,6/14/22,12552,72446,0, ,0.804904
94587,6/13/22,12552,72446,0, , 
94587,6/12/22,12552,72446,0, , 
94587,6/11/22,12552,72446,0, , 
94587,6/10/22,12552,72446,0, , 
94587,6/9/22,12552,72446,0, , 
94587,6/8/22,12552,72446,0, , 
94587,6/7/22,12552,72446,0, ,0.804529
94587,6/6/22,12552,72446,0, , 
94587,6/5/22,12552,72446,0, , 
94587,6/4/22,12552,72446,0, , 
94587,6/3/22,12552,72446,0, , 
94587,6/2/22,12552,72446,224, , 
94587,6/1/22,12328,72446,-167, , 
94587,5/31/22,12495,72446,83, ,0.804114
94587,5/30/22,12412,72446,-48, , 
94587,5/29/22,12460,72446,79, , 
94587,5/28/22,12381,72446,4, , 
94587,5/27/22,12377,72446,97, , 
94587,5/26/22,12280,72446,37, , 
94587,5/25/22,12243,72446,67, , 
94587,5/24/22,12176,72446,0, ,0.803552
94587,5/23/22,12176,72446,-22, , 
94587,5/22/22,12198,72446,31, , 
94587,5/21/22,12167,72446,145, , 
94587,5/20/22,12022,72446,0, , 
94587,5/19/22,12022,72446,-35, , 
94587,5/18/22,12057,72446,43, , 
94587,5/17/22,12014,72446,24, ,0.803057
94587,5/16/22,11990,72446,23, , 
94587,5/15/22,11967,72446,28, , 
94587,5/14/22,11939,72446,25, , 
94587,5/13/22,11914,72446,41, , 
94587,5/12/22,11873,72446,36, , 
94587,5/11/22,11837,72446,11, , 
94587,5/10/22,11826,72446,8, ,0.802535
94587,5/9/22,11818,72446,8, , 
94587,5/8/22,11810,72446,20, , 
94587,5/7/22,11790,72446,43, , 
94587,5/6/22,11747,72446,28, , 
94587,5/5/22,11719,72446,29, , 
94587,5/4/22,11690,72446,17, , 
94587,5/3/22,11673,72446,13, ,0.801906
94587,5/2/22,11660,72446,25, , 
94587,5/1/22,11635,72446,0, , 
94587,4/30/22,11635,72446,32, , 
94587,4/29/22,11603,72446,0, , 
94587,4/28/22,11603,72446,36, , 
94587,4/27/22,11567,72446,0, , 
94587,4/26/22,11567,72446,40, ,0.80129
94587,4/25/22,11527,72446,32, , 
94587,4/24/22,11495,72446,0, , 
94587,4/23/22,11495,72446,0, , 
94587,4/22/22,11495,72446,3, , 
94587,4/21/22,11492,72446,15, , 
94587,4/20/22,11477,72446,7, , 
94587,4/19/22,11470,72446,17, ,0.800661
94587,4/18/22,11453,72446,3, , 
94587,4/17/22,11450,72446,20, , 
94587,4/16/22,11430,72446,0, , 
94587,4/15/22,11430,72446,3, , 
94587,4/14/22,11427,72446,29, , 
94587,4/13/22,11398,72446,0, , 
94587,4/12/22,11398,72446,3, ,0.799805
94587,4/11/22,11395,72446,8, , 
94587,4/10/22,11387,72446,7, , 
94587,4/9/22,11380,72446,0, , 
94587,4/8/22,11380,72446,10, , 
94587,4/7/22,11370,72446,0, , 
94587,4/6/22,11370,72446,0, , 
94587,4/5/22,11370,72446,19, ,0.799243
94587,4/4/22,11351,72446,0, , 
94587,4/3/22,11351,72446,0, , 
94587,4/2/22,11351,72446,0, , 
94587,4/1/22,11351,72446,0, , 
94587,3/31/22,11351,72446,10, , 
94587,3/30/22,11341,72446,2, , 
94587,3/29/22,11339,72446,14, ,0.798466
94587,3/28/22,11325,72446,0, , 
94587,3/27/22,11325,72446,2, , 
94587,3/26/22,11323,72446,0, , 
94587,3/25/22,11323,72446,6, , 
94587,3/24/22,11317,72446,17, , 
94587,3/23/22,11300,72446,0, , 
94587,3/22/22,11300,72446,3, ,0.797516
94587,3/21/22,11297,72446,4, , 
94587,3/20/22,11293,72446,0, , 
94587,3/19/22,11293,72446,13, , 
94587,3/18/22,11280,72446,3, , 
94587,3/17/22,11277,72446,12, , 
94587,3/16/22,11265,72446,0, , 
94587,3/15/22,11265,72446,0, ,0.796526
94587,3/14/22,11265,72446,0, , 
94587,3/13/22,11265,72446,0, , 
94587,3/12/22,11265,72446,0, , 
94587,3/11/22,11265,72446,56, , 
94587,3/10/22,11209,72446,-35, , 
94587,3/9/22,11244,72446,-4, , 
94587,3/8/22,11248,72446,8, ,0.795228
94587,3/7/22,11240,72446,7, , 
94587,3/6/22,11233,72446,7, , 
94587,3/5/22,11226,72446,0, , 
94587,3/4/22,11226,72446,31, , 
94587,3/3/22,11195,72446,37, , 
94587,3/2/22,11158,72446,0, , 
94587,3/1/22,11158,72446,70, ,0.793488
94587,2/28/22,11088,72446,0, , 
94587,2/27/22,11088,72446,0, , 
94587,2/26/22,11088,72446,0, , 
94587,2/25/22,11088,72446,0, , 
94587,2/24/22,11088,72446,0, , 
94587,2/23/22,11088,72446,0, , 
94587,2/22/22,11088,72446,0, ,0.791628
94587,2/21/22,11088,72446,0, , 
94587,2/20/22,11088,72446,233, , 
94587,2/19/22,10855,72446,0, , 
94587,2/18/22,10855,72446,0, , 
94587,2/17/22,10855,72446,0, , 
94587,2/16/22,10855,72446,0, , 
94587,2/15/22,10855,72446,-87, ,0.789272
94587,2/14/22,10942,72446,30, , 
94587,2/13/22,10912,72446,31, , 
94587,2/12/22,10881,72446,52, , 
94587,2/11/22,10829,72446,0, , 
94587,2/10/22,10829,72446,79, , 
94587,2/9/22,10750,72446,0, , 
94587,2/8/22,10750,72446,97, ,0.786181
94587,2/7/22,10653,72446,0, , 
94587,2/6/22,10653,72446,12, , 
94587,2/5/22,10641,72446,45, , 
94587,2/4/22,10596,72446,88, , 
94587,2/3/22,10508,72446,284, , 
94587,2/2/22,10224,72446,-134, , 
94587,2/1/22,10358,72446,505, ,0.7823
94587,1/31/22,9853,72446,63, , 
94587,1/30/22,9790,72446,95, , 
94587,1/29/22,9695,72446,111, , 
94587,1/28/22,9584,72446,188, , 
94587,1/27/22,9396,72446,167, , 
94587,1/26/22,9229,72446,172, , 
94587,1/25/22,9057,72446,247, ,0.77791
94587,1/24/22,8810,72446,72, , 
94587,1/23/22,8738,72446,112, , 
94587,1/22/22,8626,72446,177, , 
94587,1/21/22,8449,72446,192, , 
94587,1/20/22,8257,72446,1944, , 
94587,1/19/22,6313,72446,23, , 
94587,1/18/22,6290,72446,45, ,0.77431
94587,1/17/22,6245,72446,-35, , 
94587,1/16/22,6280,72446,73, , 
94587,1/15/22,6207,72446,0, , 
94587,1/14/22,6207,72446,50, , 
94587,1/13/22,6157,72446,47, , 
94587,1/12/22,6110,72446,66, , 
94587,1/11/22,6044,72446,90, ,0.770295
94587,1/10/22,5954,72446,27, , 
94587,1/9/22,5927,72446,14, , 
94587,1/8/22,5913,72446,61, , 
94587,1/7/22,5852,72446,186, , 
94587,1/6/22,5666,72446,-120, , 
94587,1/5/22,5786,72446,93, , 
94587,1/4/22,5693,72446,0, ,0.764219
94587,1/3/22,5693,72446,90, , 
94587,1/2/22,5603,72446,0, , 
94587,1/1/22,5603,72446,0, , 
94587,12/31/21,5603,72446,38, , 
94587,12/30/21,5565,72446,28, , 
94587,12/29/21,5537,72446,43, , 
94587,12/28/21,5494,72446,28, ,0.760579
94587,12/27/21,5466,72446,57, , 
94587,12/26/21,5409,72446,0, , 
94587,12/25/21,5409,72446,0, , 
94587,12/24/21,5409,72446,28, , 
94587,12/23/21,5381,72446,0, , 
94587,12/22/21,5381,72446,0, , 
94587,12/21/21,5381,72446,34, ,0.756069
94587,12/20/21,5347,72446,0, , 
94587,12/19/21,5347,72446,0, , 
94587,12/18/21,5347,72446,12, , 
94587,12/17/21,5335,72446,12, , 
94587,12/16/21,5323,72446,64, , 
94587,12/15/21,5259,72446,0, , 
94587,12/14/21,5259,72446,0, ,0.749846
94587,12/13/21,5259,72446,0, , 
94587,12/12/21,5259,72446,0, , 
94587,12/11/21,5259,72446,0, , 
94587,12/10/21,5259,72446,0, , 
94587,12/9/21,5259,72446,0, , 
94587,12/8/21,5259,72446,0, , 
94587,12/7/21,5259,72446,18, ,0.741227
94587,12/6/21,5241,72446,19, , 
94587,12/5/21,5222,72446,0, , 
94587,12/4/21,5222,72446,19, , 
94587,12/3/21,5203,72446,22, , 
94587,12/2/21,5181,72446,0, , 
94587,12/1/21,5181,72446,3, , 
94587,11/30/21,5178,72446,7, ,0.731538
94587,11/29/21,5171,72446,8, , 
94587,11/28/21,5163,72446,17, , 
94587,11/27/21,5146,72446,0, , 
94587,11/26/21,5146,72446,0, , 
94587,11/25/21,5146,72446,6, , 
94587,11/24/21,5140,72446,2, , 
94587,11/23/21,5138,72446,4, ,0.727363
94587,11/22/21,5134,72446,2, , 
94587,11/21/21,5132,72446,0, , 
94587,11/20/21,5132,72446,5, , 
94587,11/19/21,5127,72446,8, , 
94587,11/18/21,5119,72446,0, , 
94587,11/17/21,5119,72446,0, , 
94587,11/16/21,5119,72446,0, ,0.72486
94587,11/15/21,5119,72446,10, , 
94587,11/14/21,5109,72446,0, , 
94587,11/13/21,5109,72446,0, , 
94587,11/12/21,5109,72446,3, , 
94587,11/11/21,5106,72446,1, , 
94587,11/10/21,5105,72446,2, , 
94587,11/9/21,5103,72446,6, ,0.722746
94587,11/8/21,5097,72446,0, , 
94587,11/7/21,5097,72446,-6, , 
94587,11/6/21,5103,72446,31, , 
94587,11/5/21,5072,72446,-21, , 
94587,11/4/21,5093,72446,0, , 
94587,11/3/21,5093,72446,18, , 
94587,11/2/21,5075,72446,0, ,0.719975
94587,11/1/21,5075,72446,0, , 
94587,10/31/21,5075,72446,0, , 
94587,10/30/21,5075,72446,0, , 
94587,10/29/21,5075,72446,9, , 
94587,10/28/21,5066,72446,6, , 
94587,10/27/21,5060,72446,7, , 
94587,10/26/21,5053,72446,11, ,0.717218
94587,10/25/21,5042,72446,30, , 
94587,10/24/21,5012,72446,0, , 
94587,10/23/21,5012,72446,36, , 
94587,10/22/21,4976,72446,0, , 
94587,10/21/21,4976,72446,0, , 
94587,10/20/21,4976,72446,0, , 
94587,10/19/21,4976,72446,0, ,0.714475
94587,10/18/21,4976,72446,0, , 
94587,10/17/21,4976,72446,0, , 
94587,10/16/21,4976,72446,0, , 
94587,10/15/21,4976,72446,0, , 
94587,10/14/21,4976,72446,13, , 
94587,10/13/21,4963,72446,0, , 
94587,10/12/21,4963,72446,4, ,0.711638
94587,10/11/21,4959,72446,5, , 
94587,10/10/21,4954,72446,0, , 
94587,10/9/21,4954,72446,8, , 
94587,10/8/21,4946,72446,2, , 
94587,10/7/21,4944,72446,3, , 
94587,10/6/21,4941,72446,6, , 
94587,10/5/21,4935,72446,0, ,0.709015
94587,10/4/21,4935,72446,2, , 
94587,10/3/21,4933,72446,12, , 
94587,10/2/21,4921,72446,7, , 
94587,10/1/21,4914,72446,0, , 
94587,9/30/21,4914,72446,1, , 
94587,9/29/21,4913,72446,0, , 
94587,9/28/21,4913,72446,27, ,0.705763
94587,9/27/21,4886,72446,0, , 
94587,9/26/21,4886,72446,0, , 
94587,9/25/21,4886,72446,0, , 
94587,9/24/21,4886,72446,33, , 
94587,9/23/21,4853,72446,0, , 
94587,9/22/21,4853,72446,0, , 
94587,9/21/21,4853,72446,0, ,0.702511
94587,9/20/21,4853,72446,0, , 
94587,9/19/21,4853,72446,0, , 
94587,9/18/21,4853,72446,0, , 
94587,9/17/21,4853,72446,8, , 
94587,9/16/21,4845,72446,-21, , 
94587,9/15/21,4866,72446,30, , 
94587,9/14/21,4836,72446,0, ,0.698041
94587,9/13/21,4836,72446,0, , 
94587,9/12/21,4836,72446,9, , 
94587,9/11/21,4827,72446,13, , 
94587,9/10/21,4814,72446,0, , 
94587,9/9/21,4814,72446,11, , 
94587,9/8/21,4803,72446,0, , 
94587,9/7/21,4803,72446,14, ,0.693317
94587,9/6/21,4789,72446,2, , 
94587,9/5/21,4787,72446,3, , 
94587,9/4/21,4784,72446,8, , 
94587,9/3/21,4776,72446,15, , 
94587,9/2/21,4761,72446,79, , 
94587,9/1/21,4682,72446,0, , 
94587,8/31/21,4682,72446,0, ,0.688351
94587,8/30/21,4682,72446,3, , 
94587,8/29/21,4679,72446,15, , 
94587,8/28/21,4664,72446,23, , 
94587,8/27/21,4641,72446,21, , 
94587,8/26/21,4620,72446,0, , 
94587,8/25/21,4620,72446,30, , 
94587,8/24/21,4590,72446,0, ,0.682811
94587,8/23/21,4590,72446,0, , 
94587,8/22/21,4590,72446,5, , 
94587,8/21/21,4585,72446,69, , 
94587,8/20/21,4516,72446,0, , 
94587,8/19/21,4516,72446,0, , 
94587,8/18/21,4516,72446,11, , 
94587,8/17/21,4505,72446,14, ,0.677444
94587,8/16/21,4491,72446,2, , 
94587,8/15/21,4489,72446,74, , 
94587,8/14/21,4415,72446,0, , 
94587,8/13/21,4415,72446,0, , 
94587,8/12/21,4415,72446,0, , 
94587,8/11/21,4415,72446,0, , 
94587,8/10/21,4415,72446,0, ,0.672921
94587,8/9/21,4415,72446,19, , 
94587,8/8/21,4396,72446,5, , 
94587,8/7/21,4391,72446,0, , 
94587,8/6/21,4391,72446,18, , 
94587,8/5/21,4373,72446,15, , 
94587,8/4/21,4358,72446,29, , 
94587,8/3/21,4329,72446,0, ,0.668438
94587,8/2/21,4329,72446,4, , 
94587,8/1/21,4325,72446,15, , 
94587,7/31/21,4310,72446,53, , 
94587,7/30/21,4257,72446,0, , 
94587,7/29/21,4257,72446,15, , 
94587,7/28/21,4242,72446,0, , 
94587,7/27/21,4242,72446,15, ,0.663593
94587,7/26/21,4227,72446,0, , 
94587,7/25/21,4227,72446,14, , 
94587,7/24/21,4213,72446,15, , 
94587,7/23/21,4198,72446,12, , 
94587,7/22/21,4186,72446,79, , 
94587,7/21/21,4107,72446,0, , 
94587,7/20/21,4107,72446,0, ,0.659203
94587,7/19/21,4107,72446,0, , 
94587,7/18/21,4107,72446,0, , 
94587,7/17/21,4107,72446,0, , 
94587,7/16/21,4107,72446,0, , 
94587,7/15/21,4107,72446,0, , 
94587,7/14/21,4107,72446,0, , 
94587,7/13/21,4107,72446,0, ,0.653208
94587,7/12/21,4107,72446,0, , 
94587,7/11/21,4107,72446,0, , 
94587,7/10/21,4107,72446,0, , 
94587,7/9/21,4107,72446,0, , 
94587,7/8/21,4107,72446,-1, , 
94587,7/7/21,4108,72446,6, , 
94587,7/6/21,4102,72446,3, ,0.646316
94587,7/5/21,4099,72446,0, , 
94587,7/4/21,4099,72446,0, , 
94587,7/3/21,4099,72446,-5, , 
94587,7/2/21,4104,72446,8, , 
94587,7/1/21,4096,72446,0, , 
94587,6/30/21,4096,72446,2, , 
94587,6/29/21,4094,72446,-1, ,0.638674
94587,6/28/21,4095,72446,1, , 
94587,6/27/21,4094,72446,0, , 
94587,6/26/21,4094,72446,11, , 
94587,6/25/21,4083,72446,2, , 
94587,6/24/21,4081,72446,4, , 
94587,6/23/21,4077,72446,2, , 
94587,6/22/21,4075,72446,5, ,0.629052
94587,6/21/21,4070,72446,10, , 
94587,6/20/21,4060,72446,0, , 
94587,6/19/21,4060,72446,2, , 
94587,6/18/21,4058,72446,0, , 
94587,6/17/21,4058,72446,0, , 
94587,6/16/21,4058,72446,0, , 
94587,6/15/21,4058,72446,0, ,0.616726
94587,6/14/21,4058,72446,0, , 
94587,6/13/21,4058,72446,5, , 
94587,6/12/21,4053,72446,0, , 
94587,6/11/21,4053,72446,-1, , 
94587,6/10/21,4054,72446,0, , 
94587,6/9/21,4054,72446,0, , 
94587,6/8/21,4054,72446,6, ,0.597789
94587,6/7/21,4048,72446,0, , 
94587,6/6/21,4048,72446,4, , 
94587,6/5/21,4044,72446,0, , 
94587,6/4/21,4044,72446,2, , 
94587,6/3/21,4042,72446,4, , 
94587,6/2/21,4038,72446,0, , 
94587,6/1/21,4038,72446,0, ,0.57631
94587,5/31/21,4038,72446,1, , 
94587,5/30/21,4037,72446,0, , 
94587,5/29/21,4037,72446,1, , 
94587,5/28/21,4036,72446,1, , 
94587,5/27/21,4035,72446,4, , 
94587,5/26/21,4031,72446,0, , 
94587,5/25/21,4031,72446,8, ,0.561642
94587,5/24/21,4023,72446,0, , 
94587,5/23/21,4023,72446,1, , 
94587,5/22/21,4022,72446,0, , 
94587,5/21/21,4022,72446,5, , 
94587,5/20/21,4017,72446,-1, , 
94587,5/19/21,4018,72446,2, , 
94587,5/18/21,4016,72446,0, ,0.529242
94587,5/17/21,4016,72446,2, , 
94587,5/16/21,4014,72446,0, , 
94587,5/15/21,4014,72446,0, , 
94587,5/14/21,4014,72446,1, , 
94587,5/13/21,4013,72446,4, , 
94587,5/12/21,4009,72446,4, , 
94587,5/11/21,4005,72446,7, ,0.485065
94587,5/10/21,3998,72446,1, , 
94587,5/9/21,3997,72446,0, , 
94587,5/8/21,3997,72446,2, , 
94587,5/7/21,3995,72446,2, , 
94587,5/6/21,3993,72446,0, , 
94587,5/5/21,3993,72446,5, , 
94587,5/4/21,3988,72446,58, ,0.435173
94587,5/3/21,3930,72446,0, , 
94587,5/2/21,3930,72446,13, , 
94587,5/1/21,3917,72446,3, , 
94587,4/30/21,3914,72446,3, , 
94587,4/29/21,3911,72446,5, , 
94587,4/28/21,3906,72446,2, , 
94587,4/27/21,3904,72446,-6, ,0.388881
94587,4/26/21,3910,72446,0, , 
94587,4/25/21,3910,72446,0, , 
94587,4/24/21,3910,72446,-1, , 
94587,4/23/21,3911,72446,6, , 
