Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/liter of wastewater),Proportion of Population Fully Vaccinated
94112,5/12/21,5069,85166,1, , 
94112,5/11/21,5068,85166,2, ,0.579751
94112,5/10/21,5066,85166,2, , 
94112,5/9/21,5064,85166,5, , 
94112,5/8/21,5059,85166,2, , 
94112,5/7/21,5057,85166,0, , 
94112,5/6/21,5057,85166,1, , 
94112,5/5/21,5056,85166,3, , 
94112,5/4/21,5053,85166,5, ,0.527418
94112,5/3/21,5048,85166,0, , 
94112,5/2/21,5048,85166,1, , 
94112,5/1/21,5047,85166,5, , 
94112,4/30/21,5042,85166,1, , 
94112,4/29/21,5041,85166,1, , 
94112,4/28/21,5040,85166,-1, , 
94112,4/27/21,5041,85166,4, ,0.483821
94112,4/26/21,5037,85166,0, , 
94112,4/25/21,5037,85166,0, , 
94112,4/24/21,5037,85166,1, , 
94112,4/23/21,5036,85166,0, , 
94112,4/22/21,5036,85166,2, , 
94112,4/21/21,5034,85166,2, , 
94112,4/20/21,5032,85166,3, ,0.449821
94112,4/19/21,5029,85166,4, , 
94112,4/18/21,5025,85166,0, , 
94112,4/17/21,5025,85166,1, , 
94112,4/16/21,5024,85166,0, , 
94112,4/15/21,5024,85166,2, , 
94112,4/14/21,5022,85166,2, , 
94112,4/13/21,5020,85166,1, ,0.410308
94112,4/12/21,5019,85166,13, , 
94112,4/11/21,5006,85166,0, , 
94112,4/10/21,5006,85166,6, , 
94112,4/9/21,5000,85166,1, , 
94112,4/8/21,4999,85166,2, , 
94112,4/7/21,4997,85166,4, , 
94112,4/6/21,4993,85166,0, ,0.355567
94112,4/5/21,4993,85166,7, , 
94112,4/4/21,4986,85166,0, , 
94112,4/3/21,4986,85166,3, , 
94112,4/2/21,4983,85166,5, , 
94112,4/1/21,4978,85166,6, , 
94112,3/31/21,4972,85166,3, , 
94112,3/30/21,4969,85166,2, ,0.288335
94112,3/29/21,4967,85166,7, , 
94112,3/28/21,4960,85166,0, , 
94112,3/27/21,4960,85166,6, , 
94112,3/26/21,4954,85166,4, , 
94112,3/25/21,4950,85166,5, , 
94112,3/24/21,4945,85166,2, , 
94112,3/23/21,4943,85166,-1, ,0.231823
94112,3/22/21,4944,85166,6, , 
94112,3/21/21,4938,85166,0, , 
94112,3/20/21,4938,85166,2, , 
94112,3/19/21,4936,85166,4, , 
94112,3/18/21,4932,85166,5, , 
94112,3/17/21,4927,85166,-3, , 
94112,3/16/21,4930,85166,-1, ,0.187411
94112,3/15/21,4931,85166,7, , 
94112,3/14/21,4924,85166,0, , 
94112,3/13/21,4924,85166,1, , 
94112,3/12/21,4923,85166,5, , 
94112,3/11/21,4918,85166,6, , 
94112,3/10/21,4912,85166,0, , 
94112,3/9/21,4912,85166,4, ,0.148736
94112,3/8/21,4908,85166,6, , 
94112,3/7/21,4902,85166,0, , 
94112,3/6/21,4902,85166,2, , 
94112,3/5/21,4900,85166,3, , 
94112,3/4/21,4897,85166,6, , 
94112,3/3/21,4891,85166,6, , 
94112,3/2/21,4885,85166,2, ,0.115717
94112,3/1/21,4883,85166,5, , 
94112,2/28/21,4878,85166,28, , 
94112,2/27/21,4850,85166,0, , 
94112,2/26/21,4850,85166,0, , 
94112,2/25/21,4850,85166,0, , 
94112,2/24/21,4850,85166,2, , 
94112,2/23/21,4848,85166,6, ,0.07173
94112,2/22/21,4842,85166,4, , 
94112,2/21/21,4838,85166,13, , 
94112,2/20/21,4825,85166,14, , 
94112,2/19/21,4811,85166,11, , 
94112,2/18/21,4800,85166,14, , 
94112,2/17/21,4786,85166,6, , 
94112,2/16/21,4780,85166,7, ,0.049158
94112,2/15/21,4773,85166,10, , 
94112,2/14/21,4763,85166,13, , 
94112,2/13/21,4750,85166,11, , 
94112,2/12/21,4739,85166,20, , 
94112,2/11/21,4719,85166,24, , 
94112,2/10/21,4695,85166,16, , 
94112,2/9/21,4679,85166,13, , 
94112,2/8/21,4666,85166,28, , 
94112,2/7/21,4638,85166,27, , 
94112,2/6/21,4611,85166,11, , 
94112,2/5/21,4600,85166,21, , 
94112,2/4/21,4579,85166,22, , 
94112,2/3/21,4557,85166,5, , 
94112,2/2/21,4552,85166,16, , 
94112,2/1/21,4536,85166,20, , 
94112,1/31/21,4516,85166,28, , 
94112,1/30/21,4488,85166,16, , 
94112,1/29/21,4472,85166,28, , 
94112,1/28/21,4444,85166,19, , 
94112,1/27/21,4425,85166,23, , 
94112,1/26/21,4402,85166,37, , 
94112,1/25/21,4365,85166,15, , 
94112,1/24/21,4350,85166,36, , 
94112,1/23/21,4314,85166,25, , 
94112,1/22/21,4289,85166,24, , 
94112,1/21/21,4265,85166,29, , 
94112,1/20/21,4236,85166,17, , 
94112,1/19/21,4219,85166,42, , 
94112,1/18/21,4177,85166,0, , 
94112,1/17/21,4177,85166,68, , 
94112,1/16/21,4109,85166,0, , 
94112,1/15/21,4109,85166,98, , 
94112,1/14/21,4011,85166,38, , 
94112,1/13/21,3973,85166,22, , 
94112,1/12/21,3951,85166,29, ,0.004309
94112,1/11/21,3922,85166,54, , 
94112,1/10/21,3868,85166,39, , 
94112,1/9/21,3829,85166,54, , 
94112,1/8/21,3775,85166,61, , 
94112,1/7/21,3714,85166,48, , 
94112,1/6/21,3666,85166,34, , 
94112,1/5/21,3632,85166,14, , 
94112,1/4/21,3618,85166,40, , 
94112,1/3/21,3578,85166,56, , 
94112,1/2/21,3522,85166,69, , 
94112,1/1/21,3453,85166,74, , 
94112,12/31/20,3379,85166,53, , 
94112,12/30/20,3326,85166,16, , 
94112,12/29/20,3310,85166,56, , 
94112,12/28/20,3254,85166,19, , 
94112,12/27/20,3235,85166,22, , 
94112,12/26/20,3213,85166,62, , 
94112,12/25/20,3151,85166,44, , 
94112,12/24/20,3107,85166,42, , 
94112,12/23/20,3065,85166,33, , 
94112,12/22/20,3032,85166,36, , 
94112,12/21/20,2996,85166,36, , 
94112,12/20/20,2960,85166,49, , 
94112,12/19/20,2911,85166,37, , 
94112,12/18/20,2874,85166,49, , 
94112,12/17/20,2825,85166,72, , 
94112,12/16/20,2753,85166,41, , 
94112,12/15/20,2712,85166,15, , 
94112,12/14/20,2697,85166,40, , 
94112,12/13/20,2657,85166,17, , 
94112,12/12/20,2640,85166,39, , 
94112,12/11/20,2601,85166,50, , 
94112,12/10/20,2551,85166,26, , 
94112,12/9/20,2525,85166,26, , 
94112,12/8/20,2499,85166,22, , 
94112,12/7/20,2477,85166,35, , 
94112,12/6/20,2442,85166,37, , 
94112,12/5/20,2405,85166,38, , 
94112,12/4/20,2367,85166,27, , 
94112,12/3/20,2340,85166,38, , 
94112,12/2/20,2302,85166,18, , 
94112,12/1/20,2284,85166,7, , 
94112,11/30/20,2277,85166,18, , 
94112,11/29/20,2259,85166,5, , 
94112,11/28/20,2254,85166,36, , 
94112,11/27/20,2218,85166,11, , 
94112,11/26/20,2207,85166,22, , 
94112,11/25/20,2185,85166,31, , 
94112,11/24/20,2154,85166,16, , 
94112,11/23/20,2138,85166,8, , 
94112,11/22/20,2130,85166,9, , 
94112,11/21/20,2121,85166,1, , 
94112,11/20/20,2120,85166,27, , 
94112,11/19/20,2093,85166,21, , 
94112,11/18/20,2072,85166,22, , 
94112,11/17/20,2050,85166,6, , 
94112,11/16/20,2044,85166,12, , 
94112,11/15/20,2032,85166,17, , 
94112,11/14/20,2015,85166,12, , 
94112,11/13/20,2003,85166,9, , 
94112,11/12/20,1994,85166,0, , 
94112,11/11/20,1994,85166,20, , 
94112,11/10/20,1974,85166,3, , 
94112,11/9/20,1971,85166,18, , 
94112,11/8/20,1953,85166,16, , 
94112,11/7/20,1937,85166,0, , 
94112,11/6/20,1937,85166,14, , 
94112,11/5/20,1923,85166,14, , 
94112,11/4/20,1909,85166,6, , 
94112,11/3/20,1903,85166,3, , 
94112,11/2/20,1900,85166,5, , 
94112,11/1/20,1895,85166,3, , 
94112,10/31/20,1892,85166,16, , 
94112,10/30/20,1876,85166,6, , 
94112,10/29/20,1870,85166,5, , 
94112,10/28/20,1865,85166,7, , 
94112,10/27/20,1858,85166,6, , 
94112,10/26/20,1852,85166,3, , 
94112,10/25/20,1849,85166,1, , 
94112,10/24/20,1848,85166,8, , 
94112,10/23/20,1840,85166,11, , 
94112,10/22/20,1829,85166,0, , 
94112,10/21/20,1829,85166,2, , 
94112,10/20/20,1827,85166,3, , 
94112,10/19/20,1824,85166,2, , 
94112,10/18/20,1822,85166,4, , 
94112,10/17/20,1818,85166,10, , 
94112,10/16/20,1808,85166,0, , 
94112,10/15/20,1808,85166,2, , 
94112,10/14/20,1806,85166,2, , 
94112,10/13/20,1804,85166,0, , 
94112,10/12/20,1804,85166,5, , 
94112,10/11/20,1799,85166,-5, , 
94112,10/10/20,1804,85166,0, , 
94112,10/9/20,1804,85166,1, , 
94112,10/8/20,1803,85166,2, , 
94112,10/7/20,1801,85166,5, , 
94112,10/6/20,1796,85166,5, , 
94112,10/5/20,1791,85166,4, , 
94112,10/4/20,1787,85166,1, , 
94112,10/3/20,1786,85166,2, , 
94112,10/2/20,1784,85166,4, , 
94112,10/1/20,1780,85166,4, , 
94112,9/30/20,1776,85166,9, , 
94112,9/29/20,1767,85166,4, , 
94112,9/28/20,1763,85166,9, , 
94112,9/27/20,1754,85166,2, , 
94112,9/26/20,1752,85166,4, , 
94112,9/25/20,1748,85166,8, , 
94112,9/24/20,1740,85166,19, , 
94112,9/23/20,1721,85166,12, , 
94112,9/22/20,1709,85166,7, , 
94112,9/21/20,1702,85166,7, , 
94112,9/20/20,1695,85166,4, , 
94112,9/19/20,1691,85166,7, , 
94112,9/18/20,1684,85166,11, , 
94112,9/17/20,1673,85166,10, , 
94112,9/16/20,1663,85166,12, , 
94112,9/15/20,1651,85166,9, , 
94112,9/14/20,1642,85166,9, , 
94112,9/13/20,1633,85166,5, , 
94112,9/12/20,1628,85166,16, , 
94112,9/11/20,1612,85166,17, , 
94112,9/10/20,1595,85166,5, , 
94112,9/9/20,1590,85166,10, , 
94112,9/8/20,1580,85166,17, , 
94112,9/7/20,1563,85166,5, , 
94112,9/6/20,1558,85166,3, , 
94112,9/5/20,1555,85166,2, , 
94112,9/4/20,1553,85166,11, , 
94112,9/3/20,1542,85166,16, , 
94112,9/2/20,1526,85166,14, , 
94112,9/1/20,1512,85166,13, , 
94112,8/31/20,1499,85166,15, , 
94112,8/30/20,1484,85166,5, , 
94112,8/29/20,1479,85166,11, , 
94112,8/28/20,1468,85166,17, , 
94112,8/27/20,1451,85166,15, , 
94112,8/26/20,1436,85166,12, , 
94112,8/25/20,1424,85166,12, , 
94112,8/24/20,1412,85166,26, , 
94112,8/23/20,1386,85166,8, , 
94112,8/22/20,1378,85166,9, , 
94112,8/21/20,1369,85166,13, , 
94112,8/20/20,1356,85166,15, , 
94112,8/19/20,1341,85166,14, , 
94112,8/18/20,1327,85166,18, , 
94112,8/17/20,1309,85166,13, , 
94112,8/16/20,1296,85166,8, , 
94112,8/15/20,1288,85166,10, , 
94112,8/14/20,1278,85166,20, , 
94112,8/13/20,1258,85166,16, , 
94112,8/12/20,1242,85166,21, , 
94112,8/11/20,1221,85166,16, , 
94112,8/10/20,1205,85166,19, , 
94112,8/9/20,1186,85166,6, , 
94112,8/8/20,1180,85166,11, , 
94112,8/7/20,1169,85166,29, , 
94112,8/6/20,1140,85166,7, , 
94112,8/5/20,1133,85166,27, , 
94112,8/4/20,1106,85166,15, , 
94112,8/3/20,1091,85166,27, , 
94112,8/2/20,1064,85166,12, , 
94112,8/1/20,1052,85166,5, , 
94112,7/31/20,1047,85166,20, , 
94112,7/30/20,1027,85166,20, , 
94112,7/29/20,1007,85166,25, , 
94112,7/28/20,982,85166,19, , 
94112,7/27/20,963,85166,13, , 
94112,7/26/20,950,85166,9, , 
94112,7/25/20,941,85166,16, , 
94112,7/24/20,925,85166,23, , 
94112,7/23/20,902,85166,34, , 
94112,7/22/20,868,85166,18, , 
94112,7/21/20,850,85166,17, , 
94112,7/20/20,833,85166,34, , 
94112,7/19/20,799,85166,10, , 
94112,7/18/20,789,85166,7, , 
94112,7/17/20,782,85166,34, , 
94112,7/16/20,748,85166,17, , 
94112,7/15/20,731,85166,24, , 
94112,7/14/20,707,85166,19, , 
94112,7/13/20,688,85166,20, , 
94112,7/12/20,668,85166,7, , 
94112,7/11/20,661,85166,14, , 
94112,7/10/20,647,85166,17, , 
94112,7/9/20,630,85166,14, , 
94112,7/8/20,616,85166,6, , 
94112,7/7/20,610,85166,15, , 
94112,7/6/20,595,85166,17, , 
94112,7/5/20,578,85166,6, , 
94112,7/4/20,572,85166,4, , 
94112,7/3/20,568,85166,8, , 
94112,7/2/20,560,85166,5, , 
94112,7/1/20,555,85166,10, , 
94112,6/30/20,545,85166,25, , 
94112,6/29/20,520,85166,11, , 
94112,6/28/20,509,85166,4, , 
94112,6/27/20,505,85166,6, , 
94112,6/26/20,499,85166,6, , 
94112,6/25/20,493,85166,7, , 
94112,6/24/20,486,85166,5, , 
94112,6/23/20,481,85166,4, , 
94112,6/22/20,477,85166,8, , 
94112,6/21/20,469,85166,7, , 
94112,6/20/20,462,85166,9, , 
94112,6/19/20,453,85166,2, , 
94112,6/18/20,451,85166,1, , 
94112,6/17/20,450,85166,5, , 
94112,6/16/20,445,85166,14, , 
94112,6/15/20,431,85166,7, , 
94112,6/14/20,424,85166,6, , 
94112,6/13/20,418,85166,3, , 
94112,6/12/20,415,85166,4, , 
94112,6/11/20,411,85166,4, , 
94112,6/10/20,407,85166,2, , 
94112,6/9/20,405,85166,5, , 
94112,6/8/20,400,85166,9, , 
94112,6/7/20,391,85166,3, , 
94112,6/6/20,388,85166,4, , 
94112,6/5/20,384,85166,8, , 
94112,6/4/20,376,85166,8, , 
94112,6/3/20,368,85166,6, , 
94112,6/2/20,362,85166,10, , 
94112,6/1/20,352,85166,5, , 
94112,5/31/20,347,85166,5, , 
94112,5/30/20,342,85166,3, , 
94112,5/29/20,339,85166,0, , 
94112,5/28/20,339,85166,2, , 
94112,5/27/20,337,85166,8, , 
94112,5/26/20,329,85166,16, , 
94112,5/25/20,313,85166,5, , 
94112,5/24/20,308,85166,0, , 
94112,5/23/20,308,85166,3, , 
94112,5/22/20,305,85166,5, , 
94112,5/21/20,300,85166,2, , 
94112,5/20/20,298,85166,6, , 
94112,5/19/20,292,85166,7, , 
94112,5/18/20,285,85166,8, , 
94112,5/17/20,277,85166,2, , 
94112,5/16/20,275,85166,0, , 
94112,5/15/20,275,85166,4, , 
94112,5/14/20,271,85166,6, , 
94112,5/13/20,265,85166,5, , 
94112,5/12/20,260,85166,5, , 
94112,5/11/20,255,85166,6, , 
94112,5/10/20,249,85166,0, , 
94112,5/9/20,249,85166,1, , 
94112,5/8/20,248,85166,4, , 
94112,5/7/20,244,85166,4, , 
94112,5/6/20,240,85166,6, , 
94112,5/5/20,234,85166,4, , 
94112,5/4/20,230,85166,10, , 
94112,5/3/20,220,85166,4, , 
94112,5/2/20,216,85166,2, , 
94112,5/1/20,214,85166,3, , 
94112,4/30/20,211,85166,5, , 
94112,4/29/20,206,85166,3, , 
94112,4/28/20,203,85166,12, , 
94112,4/27/20,191,85166,8, , 
94112,4/26/20,183,85166,6, , 
94112,4/25/20,177,85166,2, , 
94112,4/24/20,175,85166,7, , 
94112,4/23/20,168,85166,8, , 
94112,4/22/20,160,85166,5, , 
94112,4/21/20,155,85166,3, , 
94112,4/20/20,152,85166,6, , 
94112,4/19/20,146,85166,2, , 
94112,4/18/20,144,85166,0, , 
94112,4/17/20,144,85166,1, , 
94112,4/16/20,143,85166,4, , 
94112,4/15/20,139,85166,2, , 
94112,4/14/20,137,85166,7, , 
94112,4/13/20,130,85166,5, , 
94112,4/12/20,125,85166,3, , 
94112,4/11/20,122,85166,1, , 
94112,4/10/20,121,85166,5, , 
94112,4/9/20,116,85166,8, , 
94112,4/8/20,108,85166,9, , 
94112,4/7/20,99,85166,9, , 
94112,4/6/20,90,85166,10, , 
94112,4/5/20,80,85166,2, , 
94112,4/4/20,78,85166,2, , 
94112,4/3/20,76,85166,8, , 
94112,4/2/20,68,85166,4, , 
94112,4/1/20,64,85166,9, , 
94112,3/31/20,55,85166,3, , 
94112,3/30/20,52,85166,8, , 
94112,3/29/20,44,85166,1,,
94112,3/28/20,43,85166,2,,
94112,3/27/20,41,85166,2,,
94112,3/26/20,39,85166,3,,
94112,3/25/20,36,85166,7,,
94112,3/24/20,29,85166,4,,
94112,3/23/20,25,85166,1,,
94112,3/22/20,24,85166,4,,
94112,3/21/20,20,85166,1,,
94112,3/20/20,19,85166,2,,
94112,3/19/20,17,85166,2,,
94112,3/18/20,15,85166,2,,
94112,3/17/20,13,85166,2,,
94112,3/16/20,11,85166,11,,
