Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
94132,1/23/22,2494,31488,41,140329.071, 
94132,1/22/22,2453,31488,85,384796.247, 
94132,1/21/22,2368,31488,29,177601.912, 
94132,1/20/22,2339,31488,29,200359.293, 
94132,1/19/22,2310,31488,300,226860.343, 
94132,1/18/22,2010,31488,0,487111.111,0.673782
94132,1/17/22,2010,31488,4,324491.228, 
94132,1/16/22,2006,31488,9,377345.964, 
94132,1/15/22,1997,31488,18,509004.972, 
94132,1/14/22,1979,31488,38, , 
94132,1/13/22,1941,31488,22,305511.445, 
94132,1/12/22,1919,31488,30, , 
94132,1/11/22,1889,31488,140,595772.072,0.671332
94132,1/10/22,1749,31488,6,811046.011, 
94132,1/9/22,1743,31488,18,617422.527, 
94132,1/8/22,1725,31488,47,1014949.5, 
94132,1/7/22,1678,31488,32,458666.667, 
94132,1/6/22,1646,31488,8,818227.132, 
94132,1/5/22,1638,31488,43,339870.573, 
94132,1/4/22,1595,31488,90,367259.005,0.668056
94132,1/3/22,1505,31488,0,784888.889, 
94132,1/2/22,1505,31488,45,345895.954, 
94132,1/1/22,1460,31488,21, , 
94132,12/31/21,1439,31488,15,300176.991, 
94132,12/30/21,1424,31488,3,158383.838, 
94132,12/29/21,1421,31488,13,131831.397, 
94132,12/28/21,1408,31488,30,414533.965,0.66532
94132,12/27/21,1378,31488,0,198757.764, 
94132,12/26/21,1378,31488,11,111823.975, 
94132,12/25/21,1367,31488,15, , 
94132,12/24/21,1352,31488,1,239151.92, 
94132,12/23/21,1351,31488,8,158288.095, 
94132,12/22/21,1343,31488,6,81549.778, 
94132,12/21/21,1337,31488,7,199730.441,0.662648
94132,12/20/21,1330,31488,2,194647.725, 
94132,12/19/21,1328,31488,0,64107.4679, 
94132,12/18/21,1328,31488,0,157597.36, 
94132,12/17/21,1328,31488,0,96817.1814, 
94132,12/16/21,1328,31488,12,11098.0005, 
94132,12/15/21,1316,31488,0,36833.9996, 
94132,12/14/21,1316,31488,0,45660.3595,0.658099
94132,12/13/21,1316,31488,0,64357.8169, 
94132,12/12/21,1316,31488,0,46513.1774, 
94132,12/11/21,1316,31488,0,44676.7422, 
94132,12/10/21,1316,31488,0,47873.5683, 
94132,12/9/21,1316,31488,0,30397.2379, 
94132,12/8/21,1316,31488,0,38853.9299, 
94132,12/7/21,1316,31488,4,42249.7139,0.651132
94132,12/6/21,1312,31488,1,36782.405, 
94132,12/5/21,1311,31488,8,41138.8766, 
94132,12/4/21,1303,31488,3,29930.8609, 
94132,12/3/21,1300,31488,1,41995.1573, 
94132,12/2/21,1299,31488,1,49941.8164, 
94132,12/1/21,1298,31488,2,65161.0028, 
94132,11/30/21,1296,31488,0,45155.257,0.64178
94132,11/29/21,1296,31488,0,64760.4745, 
94132,11/28/21,1296,31488,8,114342.218, 
94132,11/27/21,1288,31488,1,46917.1183, 
94132,11/26/21,1287,31488,-1,14258.954, 
94132,11/25/21,1288,31488,1, , 
94132,11/24/21,1287,31488,4,59016.901, 
94132,11/23/21,1283,31488,4,12885.3159,0.637581
94132,11/22/21,1279,31488,0,52373.5682, 
94132,11/21/21,1279,31488,2,19674.4906, 
